Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,MSFT,NVDA,AAPL,AMZN,GOOG,META,MSFT,NVDA,AAPL,AMZN,GOOG,META,MSFT,NVDA,AAPL,AMZN,GOOG,META,MSFT,NVDA,AAPL,AMZN,GOOG,META,MSFT,NVDA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24,36.422096252441406,82.74649810791016,53.50275802612305,145.27505493164062,100.09869384765625,3.9142398834228516,36.84666264513592,82.86299896240234,53.78051139905167,145.8827342230379,100.85273587078477,3.93184680689285,36.19311850602909,81.58899688720703,52.84512114495975,141.97765336056074,99.28810118967027,3.7820623761013543,36.75841118449114,82.05349731445312,53.63129778516301,144.08958096967524,100.72077959539894,3.786774157966452,101766000,81798000,27226000,20955500,23164800,708972000
2019-01-25,37.62900924682617,83.52850341796875,54.35420227050781,148.4429473876953,101.01296997070312,3.971524477005005,37.71726434535459,84.17400360107422,54.50416469956836,149.2598342313556,101.68217886707731,3.9896275751048274,36.80850142474928,83.08049774169922,53.897343876061896,145.98234558399847,100.0986963320681,3.7520554531166743,37.08518255985708,83.5250015258789,54.05577502212615,146.9187709118148,101.0789481100336,3.854722292874649,134142000,98918000,22382000,22237200,31225600,1154572000
2019-01-28,37.280784606933594,81.89450073242188,53.312442779541016,146.90882873535156,99.04303741455078,3.4224798679351807,37.28793993647679,82.25,53.95612983309895,148.39316426120794,100.3626072764831,3.5124994271782706,36.65109013037413,80.70449829101562,52.99956400469341,145.65362892739049,98.64716861329426,3.2486405869448505,37.15913672562548,82.17949676513672,53.81214645249265,147.48662346620725,100.15524537361239,3.386273668358047,104768400,96754000,25686000,15508500,29476700,2511528000
2019-01-29,36.89436340332031,79.69400024414062,52.84113311767578,143.6413116455078,97.02598571777344,3.263519763946533,37.71726235689669,81.61900329589844,53.56503351358219,147.53643644649642,98.93935882731138,3.424711993320562,36.75840855851339,79.53600311279297,52.60423712362769,142.88419396918255,96.30021904038342,3.2488884783764145,37.268842479531635,81.5634994506836,53.44197485548408,147.52646477135048,98.85452568725658,3.3763542062585428,166348800,92656000,20436000,17632100,31490500,1153932000
2019-01-30,39.41553497314453,83.52149963378906,54.25804138183594,149.8475799560547,100.26834869384766,3.407104015350342,39.63020208904466,83.84750366210938,54.35469421497411,150.37556184293186,100.26834869384766,3.4214872093659374,38.2181603651777,80.98400115966797,53.151516963569215,145.14554054027434,98.33612777697121,3.2600471671325493,38.93849370266774,81.1500015258789,53.23023649221054,145.66356595407314,98.60946781899398,3.3396512650540418,244439200,115676000,25596000,44613200,49471900,974228000
2019-01-31,39.69937515258789,85.9365005493164,55.61865997314453,166.05567932128906,98.4303970336914,3.5648248195648193,40.30998739710586,86.82050323486328,55.666488458766906,171.02668061734465,99.17501164199456,3.6005350779578293,39.250955193222985,83.9540023803711,54.57441167229597,164.3721080251581,97.25221072772032,3.3820576855777564,39.62066290613324,84.64250183105469,54.95255433014037,164.9698308619025,97.83659372427024,3.4038806869567098,162958400,218206000,30766000,77233600,55636400,842852000
2019-02-01,39.71846008300781,81.3115005493164,55.338661193847656,165.07940673828125,96.87517547607422,3.589128017425537,40.30521885015985,83.65299987792969,56.048611797025885,168.45650567867656,98.11933974522401,3.640213595459071,39.57773013195106,81.10050201416016,55.04671093242011,165.02959397028386,96.46987915856677,3.5358108287760297,39.823409752459085,81.94400024414062,55.42086628060807,165.20890169420733,97.81772438273549,3.5834243555746026,130672400,230124000,29244000,30806500,35535700,625048000
2019-02-04,40.846649169921875,81.66549682617188,56.43721389770508,168.60592651367188,99.66512298583984,3.699481964111328,40.94444348083904,82.48149871826172,56.43721389770508,168.65573928099911,99.72168081222021,3.736680038594916,39.89972217975416,80.67500305175781,55.252471638795306,162.99734636866094,96.8657514811153,3.5829276347633825,39.9307310196877,81.1500015258789,55.433819242248056,165.06943284355083,96.96001212805668,3.6049984859836552,125982000,98582000,51530000,20036000,31315100,528592000
2019-02-05,41.54552459716797,82.94049835205078,57.09435272216797,170.5086669921875,101.06008911132812,3.7185776233673096,41.76019536344644,83.26300048828125,57.13719804142592,171.32553863877033,101.10721223930489,3.7552797649460503,41.10903501542785,82.125,55.66239844714226,168.04806517751018,99.872475543727,3.677659639326908,41.230679235310284,82.16699981689453,56.04063990556655,168.5063061693017,99.96672899075759,3.7113859060209258,144406400,89062000,71044000,22557000,27325400,542424000
2019-02-06,41.55984115600586,82.01300048828125,55.561859130859375,169.8412322998047,99.93846130371094,3.79421329498291,41.87707407091184,83.61299896240234,57.14466901689678,171.81369346162373,100.85273491095273,3.8586901781740264,41.2282975838094,81.66699981689453,55.43929841146793,168.62587360395554,99.46718684151023,3.7463516904793632,41.65763186066964,83.5374984741211,56.77450097885387,170.54852199285145,100.85273491095273,3.7518072630188954,112958400,78798000,42112000,13281200,20609800,702464000
2019-02-07,40.77272415161133,80.71849822998047,54.73881912231445,165.7468719482422,99.22213745117188,3.6558358669281006,41.4882861658143,81.2770004272461,55.04422126349874,168.59598927619103,99.52375286597842,3.750071254462959,40.62961029295609,79.64550018310547,54.10559250643192,164.62116712124492,98.29844338942378,3.6129341329856226,41.120962293716275,81.25,55.01034259616361,167.55993832017828,99.14673899077928,3.7478394078936343,126966800,92532000,40896000,17517600,29760700,637120000
2019-02-08,40.82063293457031,79.41100311279297,54.556968688964844,166.69325256347656,99.59913635253906,3.6744351387023926,40.88051884510569,79.42949676513672,54.74878055428458,166.73309366114722,99.70281730246916,3.6850984319181888,40.343939770856174,78.33799743652344,54.13299312109346,163.58513012054937,98.2701461987361,3.57424800268967,40.48048140134687,79.30000305175781,54.15541165312001,163.84413525721862,98.39267496180025,3.5886311978525756,95280000,113150000,21516000,12561400,21461100,461604000
2019-02-11,40.585880279541016,79.55000305175781,54.554481506347656,165.1591033935547,99.20326232910156,3.6317813396453857,41.01227135413607,80.4645004272461,55.09927314536425,167.6595616792621,100.45685397322796,3.6846025768083526,40.54276417550842,79.30000305175781,54.447368203289,164.45181370849264,98.93934981267006,3.5834235592220813,40.97394349156521,80.04900360107422,54.651134347730746,167.2610747010996,100.09868082286228,3.630293284232576,83973600,66346000,21304000,12811200,18914100,495180000
2019-02-12,40.935611724853516,81.90049743652344,55.867759704589844,164.41197204589844,100.74903869628906,3.748831272125244,40.96196167096465,81.97000122070312,56.063307987298266,167.69941770494145,100.98467589170392,3.7644546710470794,40.65055421378195,79.94400024414062,55.094537027186774,163.8740335783979,99.42004865350907,3.6558358522792163,40.74637386107052,80.19999694824219,55.14186757215209,166.22505375630544,100.04212711004449,3.6702192838898213,89134000,97172000,32182000,16292300,25056600,591060000
2019-02-13,40.76553726196289,82.0,55.80747604370117,163.44566345214844,100.67364501953125,3.7912375926971436,41.31648839690441,82.81900024414062,56.53336818689574,165.5874758684455,101.58791859685259,3.864394014157124,40.703257227808,81.85549926757812,55.72477302309277,163.10694571874262,100.57939156839116,3.7647028105067095,41.05538669141581,82.3499984741211,56.04811226158318,164.7506760109761,101.32400605722938,3.7783422154737027,89960800,71206000,20996000,14205100,18394900,605372000
2019-02-14,40.914058685302734,81.13249969482422,55.88270950317383,163.3260955810547,100.75846099853516,3.83215594291687,41.02424672424616,81.8949966430664,56.209534314218416,164.24259275502533,101.12605442912862,3.8604266349188485,40.573907119850794,80.3030014038086,55.32347010934751,161.63256786391932,99.58970258308608,3.747096015305437,40.652956967864775,81.2249984741211,55.70235776347594,162.56899318535443,100.2023535066911,3.7902460811241467,87342800,82410000,18952000,12755200,21784700,827264000
2019-02-15,40.82302474975586,80.39749908447266,55.4831428527832,161.88162231445312,102.0026626586914,3.9018406867980957,41.12964030196994,81.44550323486328,56.38091803981758,164.07324739179646,102.07806831100245,4.063776477934313,40.66253095720206,80.2249984741211,55.333682167707586,160.24786378035466,101.1920698740447,3.879025803853238,41.02184640012285,81.39299774169922,56.30170437086267,163.88396798589767,101.71047474483461,4.040961831489088,98507200,86878000,28996000,15504400,26606900,1516748000
2019-02-19,40.94519805908203,81.37899780273438,55.72776794433594,161.6724090576172,101.95551300048828,3.8844807147979736,41.06736767097215,81.69999694824219,55.89367193217501,163.5253315541632,102.41736714003048,3.965076937448456,40.60025824207381,80.02799987792969,55.301298871374016,159.71987622513294,101.58791950400527,3.8720815142359837,40.652958142272226,80.05000305175781,55.301298871374016,159.8892274768784,101.59734700652668,3.8911764912210884,75891200,73634000,20928000,14345400,18038500,551892000
2019-02-20,41.208683013916016,81.1050033569336,55.49061584472656,161.94140625,101.4254379272461,3.9318461418151855,41.51769628828759,81.74649810791016,55.969398617365435,163.09699573768702,102.17323249261466,3.9990508075499385,40.95955929148996,80.50599670410156,55.06614232856759,160.6363936392175,100.61138344959366,3.9025838126812116,41.00746727790131,81.5,55.799009406823416,161.63258832845295,102.09750481520773,3.91374304521135,104457600,66752000,21756000,11770700,21607700,540988000
2019-02-21,40.9763298034668,80.97200012207031,54.652130126953125,159.4309844970703,103.56468963623047,3.862905740737915,41.29013135127921,81.1780014038086,55.397951160445146,161.62262487939316,103.63094954324491,3.9690443905124644,40.794277973667924,80.04550170898438,54.430426875823045,158.9826999464039,101.16039023318208,3.8482744572713665,41.15359339271642,80.99250030517578,55.343147767937495,161.3137917704484,101.18878630450425,3.944493841356297,68998800,69668000,28302000,15607800,29063200,448548000
2019-02-22,41.433868408203125,81.5780029296875,55.319732666015625,161.27394104003906,105.04133605957031,3.9477176666259766,41.44105442580746,81.74700164794922,55.363075922840224,161.79196648134865,105.25904407293375,3.9665647922098772,41.05299485458833,81.05850219726562,54.58387416722578,159.69995176889597,103.95277432738996,3.9010960288128276,41.10090285699931,81.17500305175781,54.84792479996199,159.96892856351946,104.17048956254114,3.914735433353744,75652800,61924000,20990000,15858500,27763200,401740000
2019-02-25,41.73568344116211,81.6500015258789,55.27140808105469,163.99356079101562,105.62821960449219,3.935319185256958,42.12853482753936,82.7300033569336,55.72676886301756,165.43805521499016,106.18670218061139,4.098743035547198,41.668611520693716,81.51950073242188,55.16528684739145,162.28010475217172,105.31585558311859,3.9266394120992194,41.718917288617774,82.07250213623047,55.60022464183785,162.44947122175884,105.78914271938058,4.031290501233012,87493600,63690000,28262000,18737100,23750600,656020000
2019-02-26,41.7596435546875,81.81999969482422,55.556880950927734,163.5054473876953,106.35708618164062,3.8958888053894043,41.992001179873725,81.99949645996094,55.775094850276886,165.60741889516078,107.19006894430501,3.9866523943738374,41.481772052691156,80.80650329589844,54.79910183636128,163.17670129971535,105.23066048273094,3.8624103916943917,41.611127666272104,81.29900360107422,55.08955829996046,163.71463977049368,105.31585592286301,3.930607186610117,68280800,53316000,29426000,13784100,21536700,488464000
2019-02-27,41.88899230957031,82.05449676513672,55.60271453857422,162.1904296875,106.17723083496094,3.853978395462036,41.920134150299994,82.09049987792969,55.69886563831429,163.3061627016177,106.35708225164736,3.9080396001955076,41.3763691010239,80.75499725341797,54.85290624717933,159.7995688856129,104.95614919797133,3.796941079890484,41.49135267211243,81.40899658203125,55.149341729727105,162.28008354740825,105.72287924367403,3.8815050557183834,111341600,62976000,19368000,12697500,21487100,500256000
2019-02-28,41.47697448730469,81.99150085449219,55.7955207824707,160.8356170654297,106.04472351074219,3.829402446746826,41.898573578956274,82.5885009765625,56.1806383377126,162.87781906015118,106.84931026567288,3.8701144896185067,41.42188048060764,81.69149780273438,55.35161634511024,160.24786589252997,105.76075553818445,3.8070607405017713,41.757243726707344,81.76249694824219,55.366064097530554,161.75211428437245,106.0541912763642,3.8477725466301065,112861600,60518000,30850000,11114200,29083900,324944000
2019-03-01,41.91295623779297,83.58650207519531,56.84524917602539,161.66246032714844,106.51800537109375,3.883768081665039,41.95607234392837,83.71299743652344,56.9438937601787,162.50923182715513,106.98182475837726,3.9259692415898084,41.414704965510246,82.55000305175781,56.036156049196734,161.0747091545771,105.70395089116582,3.820962437474673,41.747670520647944,82.75650024414062,56.043628893387755,161.98124989915397,106.85877269858865,3.8792995508719708,103544800,99498000,29006000,11097800,23501200,357188000
2019-03-04,42.12375259399414,84.80850219726562,57.18452835083008,166.73306274414062,106.26242065429688,3.891960620880127,42.57888406995493,85.47149658203125,57.70665436308972,166.86257288882243,107.19952708085003,3.945084652585472,41.67340935935998,83.71800231933594,56.33209199186124,163.20654102633,104.88042320269473,3.8353609595508322,42.08542473250484,84.25,57.14417271272868,163.27626673450553,106.98181183943467,3.9222462550517347,109744800,123348000,28920000,18894700,26608000,409992000
2019-03-05,42.04708480834961,84.62149810791016,57.89348602294922,170.60829162597656,105.73234558105469,3.8855059146881104,42.15967058470901,85.38999938964844,58.27112693483869,171.22594265031734,106.38548415383676,3.9237352327210506,41.80993534545842,84.45050048828125,57.10456879747419,165.91622330005032,105.28746172989266,3.8219554736707075,42.14529855456015,85.14749908447266,57.29712567559852,166.7330950150861,106.25296433063296,3.876320745744328,78949600,73630000,28864000,28187900,19538300,362924000
2019-03-06,41.805145263671875,83.44750213623047,57.685733795166016,171.85353088378906,105.77967071533203,3.774540424346924,42.037502821227996,84.88749694824219,58.16929449383903,172.90950996471176,106.64105673526649,3.8850086483103645,41.666209553112395,83.41400146484375,57.56765829057092,170.61825926577092,105.47676724913505,3.7718098268209186,41.84107533746103,84.79850006103516,57.91640370476741,172.24204618312118,105.8932622233265,3.876568511983019,83241600,79920000,21986000,21531700,17687000,403524000
2019-03-07,41.32126998901367,81.29750061035156,56.9603385925293,168.48638916015625,104.49232482910156,3.705280303955078,41.78598514646697,83.48750305175781,57.63067858159087,171.08645754452502,105.59035436197831,3.7606387039414515,41.206290087267504,81.02549743652344,56.54233823758392,166.97216918746483,104.00010942519032,3.6591070711720994,41.64944354333794,83.36849975585938,57.57911367465999,170.8473653801877,105.44836678834245,3.7509570860028254,99185600,99140000,23332000,18306500,25339000,450104000
2019-03-08,41.41949462890625,81.04000091552734,56.9115104675293,168.95462036132812,104.60592651367188,3.7395384311676025,41.45782249127964,81.13600158691406,57.148657329568785,168.97453331000023,104.7952384824201,3.7502129517821623,40.602649880910676,79.32849884033203,55.96391509071277,165.33842888247273,102.98728534897182,3.594564146658797,40.79907743421472,80.20050048828125,56.134798429015525,165.56754939799544,103.3280526701496,3.6159131878879176,95997600,93340000,24248000,13184800,22818400,422416000
2019-03-11,42.854347229003906,83.53099822998047,58.57752227783203,171.4152069091797,106.80198669433594,4.0001935958862305,42.907047111756675,83.614501953125,58.59894873852702,173.63671654346732,106.91557099550819,4.023031750232796,42.00397039988766,81.30049896240234,57.01762880634448,170.9270660977535,105.05082557396767,3.7159548341043567,42.03750635662623,81.30599975585938,57.01762880634448,170.94699424535042,105.06028611787254,3.76312120523744,128044000,77528000,34384000,18884000,26491600,859728000
2019-03-12,43.33584213256836,83.65499877929688,59.446407318115234,171.26576232910156,107.54978942871094,4.034450531005859,43.757437636180654,84.2135009765625,59.785190214706844,173.13861291580824,107.90001734616594,4.080871625317196,42.96694286865486,83.04900360107422,58.70208005789284,170.56842919598384,106.63161107533688,3.951785225427837,43.117856536178195,83.44999694824219,58.70208005789284,171.43511357566427,106.79252699534537,4.027995962430956,129870400,72290000,40262000,12155300,26132700,579576000
2019-03-13,43.52747344970703,84.54049682617188,59.45238494873047,172.71026611328125,108.38275146484375,4.185879707336426,43.90834693397059,85.0,59.83152347832957,173.3677582476128,108.85603858914438,4.2151724334372265,43.33823194019415,83.96749877929688,59.383631738342196,171.46502276828562,107.7012168503647,4.06448861627599,43.6568253981783,84.1500015258789,59.81732279312333,171.66427386406448,108.03251639301747,4.071936088051109,124130000,71040000,28718000,11973300,35513800,768900000
2019-03-14,44.011348724365234,84.31099700927734,59.065269470214844,169.52244567871094,108.46792602539062,4.109916687011719,44.09998235016081,85.0999984741211,59.679563072432636,170.49871220203883,109.0453368220884,4.2069800188082835,43.73108312474761,84.21700286865234,59.01195989065946,167.52009985826075,108.22182195142477,4.102221109360878,44.05207070155969,84.55999755859375,59.51166355385008,169.11400221461096,108.42060165199142,4.195064255123974,94318000,58932000,23456000,18037400,30763400,519384000
2019-03-15,44.5838508605957,85.61799621582031,59.01096725463867,165.348388671875,109.71743774414062,4.215421676635742,44.87370020664478,85.94000244140625,59.6142986919102,166.94230623960257,110.98584392251047,4.25811929046017,44.013739613921665,84.65650177001953,58.91879964280611,161.89159191743633,108.46795265363049,4.149636849330282,44.279633139418074,85.1500015258789,59.45536961792705,166.5239062982371,109.17788342498983,4.153112242007698,156171600,151018000,49236000,37135400,54681100,661484000
2019-03-18,45.038997650146484,87.10749816894531,59.001007080078125,159.85934448242188,111.28874206542969,4.194070816040039,45.127627630121516,87.5,59.286978316983664,163.2762845743944,111.3266059046919,4.300815514587669,44.50481268423462,85.63150024414062,58.660281863407526,158.67387050741988,109.84995228241004,4.167012007499559,44.507210460004316,85.63500213623047,58.95317859501157,162.94755374165868,109.96353657840778,4.246946477937936,104879200,108582000,25852000,37524200,31207600,486992000
2019-03-19,44.68206787109375,88.09249877929688,59.7278938293457,160.95516967773438,111.36447143554688,4.361884117126465,45.27134674136499,89.20800018310547,59.78518690250279,163.19660753970206,112.11226602330936,4.406319893242313,44.53594612739832,87.67549896240234,59.0812153232513,160.20802372374513,110.73972891091402,4.271772029844224,45.118038982007924,87.67549896240234,59.227688392587744,160.8655006107059,111.78095923017975,4.288652302778183,126585600,127284000,30414000,25611500,37588700,854972000
2019-03-20,45.07252883911133,89.8635025024414,60.979393005371094,164.81044006347656,111.24137878417969,4.329365253448486,45.391122295316464,89.9749984741211,61.13732239683594,165.48784510749027,112.40566803913974,4.444301790738995,44.250892314130574,88.35150146484375,59.594366420101785,160.62642570727385,110.47465611736872,4.29461085367234,44.61020774750013,88.49700164794922,59.65315709852454,160.88543083573964,111.11832675795905,4.390929419087835,124140800,125312000,44548000,20211500,28113300,719148000
2019-03-21,46.732566833496094,90.96299743652344,61.35654067993164,165.44801330566406,113.79716491699219,4.566190242767334,47.02960225648532,91.1875,61.36899668743454,165.75683122253233,114.365108059699,4.592504274528807,45.46777673422874,89.36399841308594,60.44033423974038,163.12687789082526,110.83438269919375,4.347488086608471,45.518082505798304,89.81300354003906,60.58232208236194,164.26253921131865,110.88171430349803,4.352453069731292,204136800,115356000,24080000,16223000,29854400,824312000
2019-03-22,45.76481246948242,88.2385025024414,60.0592041015625,163.71461486816406,110.79652404785156,4.406319618225098,47.35538206911971,90.9489974975586,61.27981681859003,166.78289602187428,113.20081640044513,4.587537156492775,45.70013466420761,88.15550231933594,59.925932042979824,163.46556622127903,110.78705628280674,4.392418050740084,46.79245306146932,90.50849914550781,61.09647746334284,165.01962734572587,113.11562818040802,4.53888167029523,169630800,127260000,34284000,16389200,33624500,747644000
2019-03-25,45.211463928222656,88.71299743652344,59.43644332885742,165.65721130371094,111.37391662597656,4.313971996307373,45.9875829138425,89.13400268554688,60.10394395161429,165.906259980709,111.70521613016427,4.429901378917123,44.69884073019582,87.375,59.1395098902768,161.38354269474317,110.10550352478816,4.24769098804643,45.87499712059471,87.8895034790039,59.63223869688219,162.37973740273543,110.3326792959758,4.365606646540415,175381200,102076000,29936000,12631200,27067100,525212000
2019-03-26,44.74435043334961,89.18800354003906,59.01893997192383,167.04190063476562,111.61058044433594,4.39068078994751,46.20317383299277,90.28849792480469,59.92617977105753,168.8051693055558,112.36783555984461,4.511823303458082,44.21496108876492,88.66799926757812,58.62535369612214,165.71697521399983,110.60720676414839,4.334329246465546,45.91093032900251,89.6500015258789,59.7119493627361,166.71316979851267,112.28264733833778,4.45572034048201,199202000,97318000,38024000,15437900,26097700,703508000
2019-03-27,45.14678955078125,88.28500366210938,58.441017150878906,165.23880004882812,110.53147888183594,4.381495475769043,45.455799234199034,89.375,59.16536229810466,168.29712488953618,111.89454819773746,4.462670976092189,44.68686620643027,87.28399658203125,57.76095791822469,164.16290801369584,109.34826099561278,4.311987633773278,45.21386147671915,89.20649719238281,59.06278363734229,167.21127638026593,111.58217694254522,4.416249870253587,119393600,86496000,28004000,10620300,22733400,474372000
2019-03-28,45.20667266845703,88.6709976196289,58.21532440185547,164.92002868652344,110.68293762207031,4.400113105773926,45.407888433845436,88.89649963378906,58.36852530469884,166.0855746123989,111.29821238607731,4.465897436511272,44.92161517325066,87.67350006103516,57.76399655662992,162.70847532951134,109.92567526301723,4.3469888590699135,45.261766678115514,88.5,58.36727856369567,163.9437621778005,111.16569255651139,4.407560102620222,83121600,60860000,19234000,10443000,18334800,480264000
